conferences,participants,jvb_num,loss,zero_conf
2,6,1,0.000000,0
2,6,1,0.000000,0
2,6,1,0.000000,0
2,6,1,0.000000,0
2,6,1,0.000000,0
2,6,1,0.000000,0
2,6,1,0.000000,0
2,6,1,0.000000,0
2,6,1,0.000000,0
2,6,1,0.000000,0
2,6,1,0.000000,0
2,6,1,0.000000,0
2,6,1,0.000000,0
2,6,1,0.000000,0
2,6,1,0.000000,0
2,6,1,0.000000,0
2,6,1,0.000000,0
2,6,1,0.000000,0
2,6,1,0.000000,0
2,6,1,0.000000,0
2,6,1,0.000000,0
2,6,1,0.000000,0
2,6,1,0.000000,0
2,6,1,0.000000,0
2,6,1,0.000000,0
2,6,1,0.000000,0
2,6,1,0.000000,0
2,6,1,0.000000,0
2,6,1,0.000000,0
2,6,1,0.000000,0
2,6,1,0.000011,0
2,6,1,0.000011,0
2,6,1,0.000011,0
2,6,1,0.000011,0
2,6,1,0.000011,0
2,6,1,0.000011,0
2,6,1,0.000012,0
2,6,1,0.000012,0
2,6,1,0.000012,0
2,6,1,0.000012,0
2,6,1,0.000012,0
2,6,1,0.000012,0
2,6,1,0.000012,0
2,6,1,0.000012,0
2,6,1,0.000012,0
2,6,1,0.000012,0
2,6,1,0.000012,0
2,6,1,0.000012,0
2,6,1,0.000012,0
2,6,1,0.000012,0
2,6,1,0.000012,0
2,6,1,0.000012,0
2,6,1,0.000012,0
2,6,1,0.000012,0
2,6,1,0.000012,0
2,6,1,0.000012,0
2,6,1,0.000012,0
2,6,1,0.000012,0
2,6,1,0.000012,0
2,6,1,0.000012,0
2,6,1,0.000012,0
2,6,1,0.000012,0
2,6,1,0.000012,0
2,6,1,0.000012,0
2,6,1,0.000012,0
2,6,1,0.000012,0
2,6,1,0.000012,0
2,6,1,0.000012,0
2,6,1,0.000012,0
2,6,1,0.000012,0
3,9,1,0.000012,0
3,9,1,0.000012,0
3,9,1,0.000012,0
3,9,1,0.000012,0
3,9,1,0.000012,0
3,9,1,0.000012,0
3,9,1,0.000012,0
3,9,1,0.000012,0
3,9,1,0.000012,0
3,9,1,0.000011,0
3,9,1,0.000011,0
3,9,1,0.000011,0
3,9,1,0.000011,0
3,9,1,0.000011,0
3,9,1,0.000011,0
3,9,1,0.000011,0
3,9,1,0.000011,0
3,9,1,0.000011,0
3,9,1,0.000011,0
3,9,1,0.000011,0
3,9,1,0.000000,0
3,9,1,0.000000,0
3,9,1,0.000000,0
3,9,1,0.000000,0
3,9,1,0.000000,0
3,9,1,0.000000,0
3,9,1,0.000000,0
3,9,1,0.000000,0
3,9,1,0.000000,0
3,9,1,0.000000,0
3,9,1,0.000000,0
3,9,1,0.000000,0
3,9,1,0.000000,0
3,9,1,0.000000,0
3,9,1,0.000000,0
3,9,1,0.000000,0
3,9,1,0.000000,0
3,9,1,0.000000,0
3,9,1,0.000000,0
3,9,1,0.000000,0
3,9,1,0.000000,0
3,9,1,0.000000,0
3,9,1,0.000000,0
3,9,1,0.000000,0
3,9,1,0.000000,0
3,9,1,0.000000,0
3,9,1,0.000000,0
3,9,1,0.000000,0
3,9,1,0.000000,0
3,9,1,0.000000,0
3,9,1,0.000000,0
3,9,1,0.000000,0
3,9,1,0.000000,0
3,9,1,0.000000,0
3,9,1,0.000000,0
3,9,1,0.000000,0
3,9,1,0.000000,0
3,9,1,0.000000,0
3,9,1,0.000000,0
3,9,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000012,0
3,7,1,0.000012,0
3,7,1,0.000012,0
3,7,1,0.000012,0
3,7,1,0.000012,0
3,7,1,0.000012,0
3,7,1,0.000012,0
3,7,1,0.000012,0
3,7,1,0.000012,0
3,7,1,0.000012,0
3,7,1,0.000012,0
3,7,1,0.000012,0
3,7,1,0.000012,0
3,7,1,0.000012,0
3,7,1,0.000012,0
3,7,1,0.000012,0
3,7,1,0.000012,0
3,7,1,0.000012,0
3,7,1,0.000012,0
3,7,1,0.000012,0
3,7,1,0.000012,0
3,7,1,0.000012,0
3,7,1,0.000012,0
3,7,1,0.000012,0
3,7,1,0.000012,0
3,7,1,0.000012,0
3,7,1,0.000012,0
3,7,1,0.000012,0
3,7,1,0.000012,0
3,7,1,0.000012,0
3,7,1,0.000012,0
3,7,1,0.000012,0
3,7,1,0.000012,0
3,7,1,0.000012,0
3,7,1,0.000012,0
3,7,1,0.000012,0
3,7,1,0.000012,0
3,7,1,0.000012,0
3,7,1,0.000012,0
3,7,1,0.000012,0
3,7,1,0.000012,0
3,7,1,0.000012,0
3,7,1,0.000012,0
3,7,1,0.000012,0
3,7,1,0.000012,0
3,7,1,0.000012,0
3,7,1,0.000012,0
3,7,1,0.000012,0
3,7,1,0.000012,0
3,7,1,0.000012,0
3,7,1,0.000012,0
3,7,1,0.000012,0
3,7,1,0.000012,0
3,7,1,0.000012,0
3,7,1,0.000012,0
3,7,1,0.000012,0
3,7,1,0.000012,0
3,7,1,0.000012,0
3,7,1,0.000012,0
3,7,1,0.000012,0
3,7,1,0.000012,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000000,0
3,7,1,0.000011,0
3,7,1,0.000011,0
3,7,1,0.000011,0
3,7,1,0.000011,0
3,7,1,0.000011,0
3,7,1,0.000011,0
3,7,1,0.000011,0
3,7,1,0.000011,0
3,7,1,0.000011,0
3,7,1,0.000011,0
3,7,1,0.000011,0
3,7,1,0.000011,0
3,7,1,0.000011,0
2,5,1,0.000011,0
2,5,1,0.000011,0
2,5,1,0.000011,0
2,5,1,0.000011,0
2,5,1,0.000011,0
2,5,1,0.000011,0
2,5,1,0.000011,0
2,5,1,0.000011,0
2,5,1,0.000011,0
2,5,1,0.000011,0
2,5,1,0.000011,0
2,5,1,0.000011,0
2,5,1,0.000011,0
2,5,1,0.000011,0
2,5,1,0.000011,0
2,5,1,0.000011,0
2,5,1,0.000011,0
2,5,1,0.000011,0
2,5,1,0.000011,0
2,5,1,0.000011,0
2,5,1,0.000011,0
2,5,1,0.000011,0
2,5,1,0.000011,0
2,5,1,0.000011,0
2,5,1,0.000011,0
2,5,1,0.000011,0
2,5,1,0.000011,0
2,5,1,0.000011,0
2,5,1,0.000011,0
2,5,1,0.000011,0
2,5,1,0.000011,0
2,5,1,0.000011,0
2,5,1,0.000011,0
2,5,1,0.000011,0
2,5,1,0.000011,0
2,5,1,0.000011,0
2,5,1,0.000011,0
2,5,1,0.000011,0
2,5,1,0.000011,0
2,5,1,0.000011,0
2,5,1,0.000011,0
2,5,1,0.000011,0
2,5,1,0.000011,0
2,5,1,0.000011,0
2,5,1,0.000011,0
2,5,1,0.000011,0
2,5,1,0.000011,0
2,5,1,0.000000,0
2,5,1,0.000000,0
2,5,1,0.000000,0
2,5,1,0.000000,0
2,5,1,0.000000,0
2,5,1,0.000000,0
2,5,1,0.000000,0
2,5,1,0.000000,0
2,5,1,0.000000,0
2,5,1,0.000000,0
2,5,1,0.000000,0
2,5,1,0.000000,0
2,5,1,0.000000,0
2,5,1,0.000000,0
2,5,1,0.000000,0
2,5,1,0.000000,0
2,5,1,0.000000,0
2,5,1,0.000000,0
2,5,1,0.000000,0
2,5,2,0.000000,0
2,5,2,0.000000,0
2,5,2,0.000000,0
2,5,2,0.000000,0
2,5,2,0.000000,0
2,5,2,0.000000,0
2,5,2,0.000000,0
2,5,2,0.000000,0
2,5,2,0.000000,0
2,5,2,0.000000,1
2,5,2,0.000000,1
2,5,2,0.000000,1
2,5,1,0.000000,0
2,5,1,0.000000,0
2,5,1,0.000000,0
2,5,1,0.000000,0
2,5,1,0.000180,0
2,5,1,0.000180,0
2,5,1,0.000179,0
2,5,1,0.000179,0
2,5,1,0.000180,0
2,5,1,0.000179,0
2,5,1,0.000179,0
2,5,1,0.000179,0
2,5,1,0.000179,0
2,5,1,0.000179,0
2,5,1,0.000179,0
2,5,1,0.000179,0
2,5,1,0.000179,0
2,5,1,0.000179,0
2,5,1,0.000180,0
2,5,1,0.000179,0
2,5,1,0.000180,0
2,5,1,0.000180,0
2,5,1,0.000180,0
2,5,1,0.000180,0
2,5,1,0.000180,0
2,5,1,0.000179,0
2,5,1,0.000179,0
2,5,1,0.000179,0
2,5,1,0.000179,0
2,5,1,0.000179,0
2,5,1,0.000179,0
2,5,1,0.000179,0
2,5,1,0.000179,0
2,5,1,0.000179,0
2,5,1,0.000180,0
2,5,1,0.000180,0
2,5,1,0.000180,0
2,5,1,0.000180,0
2,5,1,0.000180,0
2,5,1,0.000179,0
2,5,1,0.000179,0
2,5,1,0.000180,0
2,5,1,0.000180,0
2,5,1,0.000180,0
2,5,1,0.000180,0
2,5,1,0.000179,0
2,5,1,0.000180,0
2,5,1,0.000180,0
2,5,1,0.000179,0
2,5,1,0.000179,0
2,5,1,0.000179,0
2,5,1,0.000179,0
2,5,1,0.000180,0
2,5,1,0.000179,0
2,5,1,0.000180,0
2,5,1,0.000179,0
2,5,1,0.000180,0
2,5,1,0.000180,0
2,5,1,0.000180,0
2,5,1,0.000179,0
2,5,1,0.000179,0
2,5,1,0.000179,0
2,5,1,0.000179,0
2,5,1,0.000179,0
2,5,1,0.000000,0
2,5,1,0.000000,0
2,5,1,0.000000,0
2,5,1,0.000000,0
2,5,1,0.000000,0
2,5,1,0.000000,0
2,5,1,0.000000,0
2,5,1,0.000000,0
2,5,1,0.000000,0
2,5,1,0.000000,0
2,5,1,0.000000,0
2,5,1,0.000000,0
2,5,1,0.000000,0
2,5,1,0.000000,0
2,5,1,0.000000,0
2,5,1,0.000000,0
2,5,1,0.000000,0
2,5,1,0.000000,0
2,5,1,0.000000,0
2,5,1,0.000000,0
2,5,1,0.000000,0
2,5,1,0.000000,0
2,5,1,0.000000,0
2,5,1,0.000010,0
2,5,1,0.000010,0
2,5,1,0.000010,0
2,5,1,0.000010,0
2,5,1,0.000010,0
2,5,1,0.000010,0
2,5,1,0.000010,0
2,5,1,0.000010,0
2,5,1,0.000010,0
2,5,1,0.000010,0
2,5,1,0.000010,0
2,5,1,0.000010,0
2,5,1,0.000010,0
2,5,1,0.000010,0
2,5,1,0.000010,0
2,5,1,0.000010,0
2,5,1,0.000010,0
2,5,1,0.000010,0
2,5,1,0.000010,0
2,5,1,0.000010,0
2,5,1,0.000010,0
2,5,1,0.000010,0
3,6,1,0.000010,0
3,6,1,0.000010,0
3,6,1,0.000010,0
3,6,1,0.000010,0
3,6,1,0.000010,0
3,6,1,0.000010,0
3,6,1,0.000010,0
3,6,1,0.000010,0
3,6,1,0.000010,0
3,6,1,0.000010,0
3,6,1,0.000010,0
3,6,1,0.000010,0
3,6,1,0.000010,0
3,6,1,0.000010,0
3,6,1,0.000010,0
3,6,1,0.000010,0
3,6,1,0.000010,0
3,6,1,0.000010,0
3,6,1,0.000010,0
3,6,1,0.000010,0
3,6,1,0.000010,0
3,6,1,0.000010,0
3,6,1,0.000010,0
3,6,1,0.000010,0
3,6,1,0.000010,0
3,6,1,0.000011,0
3,6,1,0.000011,0
3,6,1,0.000011,0
3,6,1,0.000011,0
3,6,1,0.000011,0
3,6,1,0.000011,0
3,6,1,0.000011,0
3,6,1,0.000011,0
3,6,1,0.000011,0
3,6,1,0.000011,0
3,6,1,0.000011,0
3,6,1,0.000011,0
3,6,1,0.000011,0
3,6,1,0.000011,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,6,1,0.000000,0
3,9,1,0.000000,0
3,9,1,0.000000,0
3,9,1,0.000000,0
3,9,1,0.000000,0
3,9,1,0.000646,0
3,9,1,0.000639,0
3,9,1,0.000632,0
3,9,1,0.000629,0
3,9,1,0.000621,0
3,9,1,0.000613,0
3,9,1,0.000605,0
3,9,1,0.000598,0
3,9,1,0.000592,0
3,9,1,0.000612,0
3,9,1,0.000605,0
3,9,1,0.000598,0
3,9,1,0.000591,0
3,9,1,0.000584,0
3,9,1,0.000578,0
3,9,1,0.000571,0
3,9,1,0.000563,0
3,9,1,0.000571,0
3,9,1,0.000561,0
3,9,1,0.000553,0
3,9,1,0.000544,0
3,10,1,0.000535,0
3,12,1,0.000529,0
3,12,1,0.007561,0
3,12,1,0.011270,0
3,12,1,0.013650,0
3,12,1,0.013465,0
3,12,1,0.013489,0
3,12,1,0.013774,0
3,12,1,0.013753,0
3,12,1,0.013544,0
3,12,1,0.013379,0
3,12,1,0.015425,0
3,12,1,0.015997,0
3,12,1,0.017532,0
3,12,1,0.017390,0
3,12,1,0.017450,0
3,12,1,0.018999,0
3,12,1,0.019476,0
3,12,1,0.020775,0
3,12,1,0.023940,0
3,12,1,0.025390,0
3,12,1,0.025098,0
3,12,1,0.024919,0
3,12,1,0.024673,0
3,12,1,0.024449,0
3,12,1,0.024179,0
3,12,1,0.023955,0
3,12,1,0.023725,0
3,12,1,0.023436,0
3,12,1,0.023193,0
3,12,1,0.022959,0
3,12,1,0.023729,0
3,12,1,0.025903,0
3,12,1,0.027573,0
3,12,1,0.027421,0
3,12,1,0.027178,0
3,12,1,0.026917,0
3,12,1,0.026604,0
3,12,1,0.026391,0
3,12,1,0.026192,0
3,12,1,0.026060,0
3,12,1,0.025960,0
3,12,1,0.025857,0
3,12,1,0.026127,0
3,12,1,0.027083,0
3,12,1,0.027207,0
3,12,1,0.028337,0
3,12,1,0.029473,0
3,12,1,0.030095,0
3,12,1,0.030108,0
3,12,1,0.032811,0
3,12,1,0.038208,0
3,12,1,0.040973,0
3,12,1,0.041137,0
3,12,1,0.041162,0
3,12,1,0.041203,0
3,12,1,0.041339,0
3,12,1,0.041488,0
3,12,1,0.041580,0
3,12,1,0.041683,0
3,12,1,0.041791,0
3,12,1,0.041781,0
3,12,1,0.037944,0
3,12,1,0.034589,0
3,12,1,0.032612,0
3,12,1,0.032559,0
3,12,1,0.033230,0
3,12,1,0.033536,0
3,12,1,0.033566,0
3,12,1,0.033614,0
3,12,1,0.033550,0
3,12,1,0.032258,0
3,12,1,0.034665,0
3,12,1,0.036297,0
3,12,1,0.036248,0
3,12,1,0.035975,0
3,12,1,0.035419,0
3,12,1,0.034025,0
3,12,1,0.032808,0
3,12,1,0.030787,0
3,12,1,0.029017,0
3,12,1,0.030734,0
3,12,1,0.038572,0
3,12,1,0.039075,0
3,12,1,0.039183,0
3,12,1,0.039251,0
3,12,1,0.039439,0
3,12,1,0.039969,0
3,12,1,0.040092,0
3,12,1,0.040068,0
3,12,1,0.040092,0
3,12,1,0.039798,0
3,12,1,0.038110,0
3,12,1,0.035579,0
3,12,1,0.035477,0
3,12,1,0.035406,0
3,12,1,0.035784,0
3,12,1,0.036145,0
3,12,1,0.036622,0
3,12,1,0.037851,0
3,12,1,0.037873,0
3,12,1,0.038728,0
3,12,1,0.040822,0
3,12,1,0.041138,0
3,12,1,0.040221,0
3,12,1,0.040113,0
3,12,1,0.039286,0
3,12,1,0.038768,0
3,12,1,0.037755,0
3,12,1,0.039016,0
3,12,1,0.037357,0
3,12,1,0.035298,0
3,12,1,0.031931,0
3,12,1,0.032204,0
3,12,1,0.032814,0
3,12,1,0.032669,0
3,12,1,0.032637,0
3,12,1,0.032521,0
3,12,1,0.032653,0
3,12,1,0.033110,0
3,12,1,0.036590,0
3,12,1,0.042871,0
3,12,1,0.042983,0
3,12,1,0.043029,0
3,12,1,0.043064,0
3,12,1,0.043051,0
3,12,1,0.042335,0
3,12,1,0.041877,0
3,12,1,0.042011,0
3,12,1,0.042134,0
3,12,1,0.045867,0
3,12,1,0.046448,0
3,12,1,0.044972,0
3,12,1,0.041002,0
3,12,1,0.040905,0
3,12,1,0.040891,0
3,12,1,0.041138,0
3,12,1,0.041220,0
3,12,1,0.041230,0
3,12,1,0.041834,0
3,12,1,0.042110,0
3,12,1,0.041795,0
3,12,1,0.038053,0
3,12,1,0.035633,0
3,12,1,0.035748,0
3,12,1,0.035842,0
3,12,1,0.036154,0
3,12,1,0.036173,0
3,12,1,0.036388,0
3,12,1,0.036631,0
3,12,1,0.037408,0
3,12,1,0.039224,0
3,12,1,0.039307,0
3,12,1,0.039543,0
3,12,1,0.042095,0
3,12,1,0.047080,0
3,12,1,0.046973,0
3,12,1,0.046741,0
3,12,1,0.046502,0
3,12,1,0.045364,0
3,12,1,0.044992,0
3,12,1,0.044390,0
3,12,1,0.043187,0
3,12,1,0.042019,0
3,12,1,0.042121,0
3,12,1,0.042215,0
3,12,1,0.043374,0
3,12,1,0.043844,0
3,12,1,0.043737,0
3,12,1,0.042888,0
3,12,1,0.042703,0
3,12,1,0.042382,0
3,12,1,0.040795,0
3,12,1,0.041234,0
3,12,1,0.040661,0
3,12,1,0.041311,0
3,12,1,0.043145,0
3,12,1,0.043616,0
3,12,1,0.043419,0
3,12,1,0.043077,0
3,12,1,0.040756,0
3,12,1,0.035179,0
3,12,1,0.034740,0
3,12,1,0.035966,0
3,12,1,0.037485,0
3,12,1,0.040063,0
3,12,1,0.044464,0
3,12,1,0.044533,0
3,12,1,0.044630,0
3,12,1,0.044680,0
3,12,1,0.042410,0
3,12,1,0.040153,0
3,12,1,0.040075,0
3,12,1,0.040075,0
3,12,1,0.040079,0
3,12,1,0.040066,0
3,12,1,0.039793,0
3,12,1,0.039812,0
3,12,1,0.039849,0
3,12,1,0.039855,0
3,12,1,0.039743,0
3,12,1,0.040380,0
3,12,1,0.040053,0
3,12,1,0.038696,0
3,12,1,0.038816,0
3,12,1,0.041114,0
3,12,1,0.045153,0
3,12,1,0.044971,0
3,12,1,0.045061,0
3,12,1,0.044624,0
3,12,1,0.044259,0
3,12,1,0.043040,0
3,12,1,0.042008,0
3,12,1,0.041947,0
3,12,1,0.040880,0
3,12,1,0.034746,0
3,12,1,0.033886,0
3,12,1,0.034158,0
3,12,1,0.034237,0
3,12,1,0.034339,0
3,12,1,0.034590,0
3,12,1,0.035777,0
3,12,1,0.035581,0
3,12,1,0.035400,0
3,12,1,0.035899,0
3,12,1,0.039671,0
3,12,1,0.045207,0
3,12,1,0.044019,0
3,12,1,0.044190,0
3,12,1,0.044383,0
3,12,1,0.044511,0
3,12,1,0.043378,0
3,12,1,0.043264,0
3,12,1,0.043035,0
3,12,1,0.042609,0
3,12,1,0.042194,0
3,12,1,0.040295,0
3,12,1,0.039628,0
3,12,1,0.040089,0
3,12,1,0.040264,0
3,12,1,0.040344,0
3,12,1,0.039421,0
3,12,1,0.040380,0
3,12,1,0.040540,0
3,12,1,0.038569,0
3,12,1,0.037833,0
3,12,1,0.031968,0
3,12,1,0.031702,0
3,12,1,0.032318,0
3,12,1,0.032630,0
3,12,1,0.032827,0
3,12,1,0.034030,0
3,12,1,0.035006,0
3,12,1,0.035281,0
3,12,1,0.035305,0
3,12,1,0.035711,0
3,12,1,0.037563,0
3,12,1,0.039247,0
3,12,1,0.039247,0
3,12,1,0.039391,0
3,12,1,0.039671,0
3,12,1,0.040815,0
3,12,1,0.039622,0
3,12,1,0.039690,0
3,12,1,0.039368,0
3,12,1,0.038441,0
3,12,1,0.033685,0
3,12,1,0.031771,0
3,12,1,0.031737,0
3,12,1,0.031735,0
3,12,1,0.031647,0
3,12,1,0.031566,0
3,12,1,0.031584,0
3,12,1,0.031608,0
3,12,1,0.031581,0
3,12,1,0.031822,0
3,12,1,0.032261,0
3,12,1,0.032356,0
3,12,1,0.032793,0
3,12,1,0.034605,0
3,12,1,0.036633,0
3,12,1,0.035818,0
3,12,1,0.035725,0
3,12,1,0.035768,0
3,12,1,0.035429,0
3,12,1,0.033282,0
3,12,1,0.024922,0
3,12,1,0.025328,0
3,12,1,0.025885,0
3,12,1,0.027907,0
3,12,1,0.027898,0
3,12,1,0.027853,0
3,12,1,0.028403,0
3,12,1,0.028527,0
3,12,1,0.028801,0
3,12,1,0.029382,0
3,12,1,0.033266,0
3,12,1,0.033973,0
3,12,1,0.034259,0
3,12,1,0.034282,0
3,12,1,0.034388,0
3,12,1,0.034223,0
3,12,1,0.034061,0
3,12,1,0.032717,0
3,12,1,0.032019,0
3,12,1,0.031989,0
3,12,1,0.032158,0
3,12,1,0.033381,0
3,12,1,0.032663,0
3,12,1,0.032033,0
3,12,1,0.032008,0
3,12,1,0.030887,0
3,12,1,0.031729,0
3,12,1,0.030803,0
3,12,1,0.031541,0
3,12,1,0.031268,0
3,12,1,0.029162,0
3,12,1,0.027487,0
3,12,1,0.027579,0
3,12,1,0.029757,0
3,12,1,0.029690,0
3,12,1,0.027068,0
3,12,1,0.026964,0
3,12,1,0.031575,0
3,12,1,0.031921,0
3,12,1,0.031926,0
3,12,1,0.031924,0
3,12,1,0.031918,0
3,12,1,0.031885,0
3,12,1,0.031864,0
3,12,1,0.031854,0
3,12,1,0.031766,0
3,12,1,0.031863,0
3,12,1,0.031911,0
3,12,1,0.032108,0
3,12,1,0.032881,0
3,12,1,0.037312,0
3,12,1,0.040356,0
3,12,1,0.040248,0
3,12,1,0.038771,0
3,12,1,0.037161,0
3,12,1,0.035599,0
3,12,1,0.035550,0
3,12,1,0.035566,0
3,12,1,0.035523,0
3,12,1,0.035477,0
3,12,1,0.036038,0
3,12,1,0.036146,0
3,12,1,0.035241,0
3,12,1,0.033837,0
3,12,1,0.032990,0
3,12,1,0.033070,0
3,12,1,0.034273,0
3,12,1,0.036632,0
3,12,1,0.036387,0
3,12,1,0.036171,0
3,12,1,0.033211,0
3,12,1,0.031060,0
3,12,1,0.030471,0
3,12,1,0.030761,0
3,12,1,0.030704,0
3,12,1,0.031353,0
3,12,1,0.032276,0
3,12,1,0.033181,0
3,12,1,0.034286,0
3,12,1,0.034362,0
3,12,1,0.033729,0
